date,area,trap,mosquito_name,number_of_mosquitoes
2025-09-03,Harrisdale,ARM1WRI1,Aedes alboannulatus,1
2025-09-03,Harrisdale,ARM1WRI1,Aedes alboannulatus,1
2025-09-03,Harrisdale,ARM1WRI1,Aedes camptorhynchus,1
2025-09-03,Harrisdale,ARM1WRI1,Aedes camptorhynchus,1
2025-09-03,Harrisdale,ARM1WRI1,Aedes camptorhynchus,1
2025-09-03,Harrisdale,ARM1WRI1,Aedes camptorhynchus,1
2025-09-03,Harrisdale,ARM1WRI1,Aedes camptorhynchus,1
2025-09-03,Harrisdale,ARM1WRI1,Aedes camptorhynchus,1
2025-09-03,Harrisdale,ARM1WRI1,Aedes notoscriptus,1
2025-09-03,Harrisdale,ARM1WRI1,Aedes notoscriptus,1
2025-09-03,Harrisdale,ARM1WRI1,Aedes notoscriptus,1
2025-09-03,Harrisdale,ARM1WRI1,Aedes notoscriptus,1
2025-09-03,Harrisdale,ARM1WRI1,Aedes notoscriptus,1
2025-09-03,Harrisdale,ARM1WRI1,Aedes notoscriptus,1
2025-09-03,Harrisdale,ARM1WRI1,Aedes vigilax,1
2025-09-03,Harrisdale,ARM1WRI1,Aedes vigilax,1
2025-09-03,Harrisdale,ARM1WRI1,Aedes vigilax,1
2025-09-03,Harrisdale,ARM1WRI1,Culex annulirostris,1
2025-09-03,Harrisdale,ARM1WRI1,Culex annulirostris,1
2025-09-03,Harrisdale,ARM1WRI1,Culex annulirostris,1
2025-09-03,Harrisdale,ARM1WRI1,Culex annulirostris,1
2025-09-03,Harrisdale,ARM1WRI1,Culex australicus,1
2025-09-03,Harrisdale,ARM1WRI1,Culex australicus,1
2025-09-03,Harrisdale,ARM1WRI1,Culex australicus,1
2025-09-03,Harrisdale,ARM1WRI1,Culex australicus,1
2025-09-03,Harrisdale,ARM1WRI1,Culex quinquefasciatus,1
2025-09-03,Harrisdale,ARM1WRI1,Culex quinquefasciatus,1
2025-09-03,Harrisdale,ARM1WRI1,Culex quinquefasciatus,1
2025-09-03,Harrisdale,ARM1WRI1,Culex quinquefasciatus,1
2025-09-03,Harrisdale,ARM1WRI1,Culex quinquefasciatus,1
2025-09-03,Harrisdale,ARM1WRI1,Culex quinquefasciatus,1
2025-09-03,Harrisdale,ARM1WRI1,Culex sitiens,1
2025-09-03,Harrisdale,ARM1WRI1,Other,1
2025-09-07,Harrisdale,ARM1BAL1,Aedes alboannulatus,1
2025-09-07,Harrisdale,ARM1BAL1,Aedes camptorhynchus,1
2025-09-07,Harrisdale,ARM1BAL1,Aedes camptorhynchus,1
2025-09-07,Harrisdale,ARM1BAL1,Aedes camptorhynchus,1
2025-09-07,Harrisdale,ARM1BAL1,Aedes camptorhynchus,1
2025-09-07,Harrisdale,ARM1BAL1,Aedes vigilax,1
2025-09-07,Harrisdale,ARM1BAL1,Culex annulirostris,1
2025-09-07,Harrisdale,ARM1BAL1,Culex annulirostris,1
2025-09-07,Harrisdale,ARM1BAL1,Culex annulirostris,1
2025-09-07,Harrisdale,ARM1BAL1,Culex annulirostris,1
2025-09-07,Harrisdale,ARM1BAL1,Culex annulirostris,1
2025-09-07,Harrisdale,ARM1BAL1,Culex annulirostris,1
2025-09-07,Harrisdale,ARM1BAL1,Culex australicus,1
2025-09-07,Harrisdale,ARM1BAL1,Culex australicus,1
2025-09-07,Harrisdale,ARM1BAL1,Culex australicus,1
2025-09-07,Harrisdale,ARM1BAL1,Culex quinquefasciatus,1
2025-09-07,Harrisdale,ARM1BAL1,Culex quinquefasciatus,1
2025-09-07,Harrisdale,ARM1BAL1,Culex quinquefasciatus,1
2025-09-07,Harrisdale,ARM1BAL1,Culex quinquefasciatus,1
2025-09-07,Harrisdale,ARM1BAL1,Culex quinquefasciatus,1
2025-09-07,Harrisdale,ARM1BAL1,Culex quinquefasciatus,1
2025-09-07,Harrisdale,ARM1BAL1,Other,1
2025-09-07,Piara Waters,ARM1INT1,Aedes alboannulatus,1
2025-09-07,Piara Waters,ARM1INT1,Aedes alboannulatus,1
2025-09-07,Piara Waters,ARM1INT1,Aedes alboannulatus,1
2025-09-07,Piara Waters,ARM1INT1,Aedes camptorhynchus,1
2025-09-07,Piara Waters,ARM1INT1,Aedes camptorhynchus,1
2025-09-07,Piara Waters,ARM1INT1,Aedes camptorhynchus,1
2025-09-07,Piara Waters,ARM1INT1,Aedes notoscriptus,1
2025-09-07,Piara Waters,ARM1INT1,Aedes vigilax,1
2025-09-07,Piara Waters,ARM1INT1,Aedes vigilax,1
2025-09-07,Piara Waters,ARM1INT1,Aedes vigilax,1
2025-09-07,Piara Waters,ARM1INT1,Anopheles annulipes,1
2025-09-07,Piara Waters,ARM1INT1,Culex annulirostris,1
2025-09-07,Piara Waters,ARM1INT1,Culex annulirostris,1
2025-09-07,Piara Waters,ARM1INT1,Culex annulirostris,1
2025-09-07,Piara Waters,ARM1INT1,Culex annulirostris,1
2025-09-07,Piara Waters,ARM1INT1,Culex annulirostris,1
2025-09-07,Piara Waters,ARM1INT1,Culex annulirostris,1
2025-09-07,Piara Waters,ARM1INT1,Culex annulirostris,1
2025-09-07,Piara Waters,ARM1INT1,Culex annulirostris,1
2025-09-07,Piara Waters,ARM1INT1,Culex annulirostris,1
2025-09-07,Piara Waters,ARM1INT1,Culex australicus,1
2025-09-07,Piara Waters,ARM1INT1,Culex australicus,1
2025-09-07,Piara Waters,ARM1INT1,Culex australicus,1
2025-09-07,Piara Waters,ARM1INT1,Culex australicus,1
2025-09-07,Piara Waters,ARM1INT1,Culex australicus,1
2025-09-07,Piara Waters,ARM1INT1,Culex australicus,1
2025-09-07,Piara Waters,ARM1INT1,Culex australicus,1
2025-09-07,Piara Waters,ARM1INT1,Culex quinquefasciatus,1
2025-09-07,Piara Waters,ARM1INT1,Culex quinquefasciatus,1
2025-09-07,Piara Waters,ARM1INT1,Culex quinquefasciatus,1
2025-09-07,Piara Waters,ARM1INT1,Culex quinquefasciatus,1
2025-09-07,Piara Waters,ARM1INT1,Culex quinquefasciatus,1
2025-09-07,Piara Waters,ARM1INT1,Culex quinquefasciatus,1
2025-09-07,Piara Waters,ARM1INT1,Culex quinquefasciatus,1
2025-09-17,Sydney,van,Aedes camptorhynchus,1
2025-09-17,Sydney,van,Aedes camptorhynchus,1
2025-09-17,Sydney,van,Aedes camptorhynchus,1
2025-09-17,Sydney,van,Anopheles annulipes,1
2025-09-17,Sydney,van,Anopheles annulipes,1
2025-09-17,Sydney,van,Anopheles annulipes,1
2025-09-17,Sydney,van,Anopheles annulipes,1
2025-09-17,Sydney,van,Anopheles annulipes,1
2025-09-17,Sydney,van,Anopheles annulipes,1
2025-09-17,Sydney,van,Anopheles annulipes,1
2025-09-17,Sydney,van,Anopheles annulipes,1
2025-09-17,Sydney,van,Anopheles annulipes,1
2025-09-17,Sydney,van,Anopheles annulipes,1
2025-09-17,Sydney,van,Culex annulirostris,1
2025-09-17,Sydney,van,Culex annulirostris,1
2025-09-17,Sydney,van,Culex annulirostris,1
2025-09-17,Sydney,van,Culex annulirostris,1
2025-09-17,Sydney,van,Culex annulirostris,1
2025-09-17,Sydney,van,Culex annulirostris,1
2025-09-17,Sydney,van,Culex annulirostris,1
2025-09-17,Sydney,van,Culex annulirostris,1
2025-09-17,Sydney,van,Culex annulirostris,1
2025-09-17,Sydney,van,Culex annulirostris,1
2025-09-17,Sydney,van,Culex annulirostris,1
2025-09-17,Sydney,van,Culex annulirostris,1
2025-09-17,Sydney,van,Culex annulirostris,1
2025-09-17,Sydney,van,Culex annulirostris,1
2025-09-17,Sydney,van,Culex annulirostris,1
2025-09-17,Sydney,van,Culex quinquefasciatus,1
2025-09-17,Sydney,van,Culex quinquefasciatus,1
2025-09-17,Sydney,van,Culex quinquefasciatus,1
2025-09-17,Sydney,van,Culex quinquefasciatus,1
2025-09-17,Sydney,van,Culex quinquefasciatus,1
2025-09-17,Sydney,van,Other,1
2025-09-24,East Perth,test,Aedes camptorhynchus,1
2025-09-24,East Perth,test,Aedes camptorhynchus,1
2025-09-24,East Perth,test,Aedes camptorhynchus,1
2025-09-24,East Perth,test,Aedes camptorhynchus,1
2025-09-24,East Perth,test,Aedes camptorhynchus,1
2025-09-24,East Perth,test,Aedes camptorhynchus,1
2025-09-24,East Perth,test,Aedes camptorhynchus,1
2025-09-24,East Perth,test,Aedes camptorhynchus,1
2025-09-24,East Perth,test,Aedes camptorhynchus,1
2025-09-24,East Perth,test,Aedes camptorhynchus,1
2025-09-24,East Perth,test,Aedes camptorhynchus,1
2025-09-24,East Perth,test,Aedes camptorhynchus,1
2025-09-24,East Perth,test,Aedes camptorhynchus,1
2025-09-24,East Perth,test,Aedes camptorhynchus,1
2025-09-24,East Perth,test,Aedes camptorhynchus,1
2025-09-24,East Perth,test,Aedes camptorhynchus,1
2025-09-24,East Perth,test,Aedes camptorhynchus,1
2025-09-24,East Perth,test,Aedes vigilax,1
2025-09-24,East Perth,test,Aedes vigilax,1
2025-09-24,East Perth,test,Aedes vigilax,1
2025-09-24,East Perth,test,Aedes vigilax,1
2025-09-24,East Perth,test,Aedes vigilax,1
2025-09-24,East Perth,test,Aedes vigilax,1
2025-09-24,East Perth,test,Aedes vigilax,1
2025-09-24,East Perth,test,Aedes vigilax,1
2025-09-24,East Perth,test,Culex annulirostris,1
2025-09-24,East Perth,test,Culex annulirostris,1
2025-09-24,East Perth,test,Culex annulirostris,1
2025-09-24,East Perth,test,Culex annulirostris,1
2025-09-24,East Perth,test,Culex annulirostris,1
2025-09-24,East Perth,test,Culex annulirostris,1
2025-09-24,East Perth,test,Culex annulirostris,1
2025-09-24,East Perth,test,Other,1
2025-09-24,South Perth,test,Aedes aegypti,1
2025-09-24,South Perth,test,Aedes aegypti,1
2025-09-24,South Perth,test,Aedes aegypti,1
2025-09-24,South Perth,test,Aedes aegypti,1
2025-09-24,South Perth,test,Aedes aegypti,1
2025-09-24,South Perth,test,Aedes aegypti,1
2025-09-24,South Perth,test,Aedes aegypti,1
2025-09-24,South Perth,test,Aedes aegypti,1
2025-09-25,Piara Waters,Unknown,Aedes camptorhynchus,1
2025-09-25,Piara Waters,Unknown,Aedes camptorhynchus,1
2025-09-25,Piara Waters,Unknown,Aedes camptorhynchus,1
2025-09-25,Piara Waters,Unknown,Aedes camptorhynchus,1
2025-09-25,Piara Waters,Unknown,Aedes camptorhynchus,1
2025-09-25,Piara Waters,Unknown,Aedes camptorhynchus,1
2025-09-25,Piara Waters,Unknown,Aedes vigilax,1
2025-09-25,Piara Waters,Unknown,Anopheles annulipes,1
2025-09-25,Piara Waters,Unknown,Culex annulirostris,1
2025-09-25,Piara Waters,Unknown,Culex annulirostris,1
2025-09-25,Piara Waters,Unknown,Culex annulirostris,1
2025-09-25,Piara Waters,Unknown,Culex annulirostris,1
2025-09-25,Piara Waters,Unknown,Culex annulirostris,1
2025-09-25,Piara Waters,Unknown,Culex annulirostris,1
2025-09-25,Piara Waters,Unknown,Culex annulirostris,1
2025-09-25,Piara Waters,Unknown,Culex annulirostris,1
2025-09-25,Piara Waters,Unknown,Culex annulirostris,1
2025-09-25,Piara Waters,Unknown,Culex annulirostris,1
2025-09-25,Piara Waters,Unknown,Culex australicus,1
2025-09-25,Piara Waters,Unknown,Culex globocoxitus,1
2025-09-25,Piara Waters,Unknown,Culex globocoxitus,1
2025-09-25,Piara Waters,Unknown,Culex globocoxitus,1
2025-09-25,Piara Waters,Unknown,Culex quinquefasciatus,1
2025-09-25,Piara Waters,Unknown,Culex quinquefasciatus,1
2025-09-25,Piara Waters,Unknown,Culex quinquefasciatus,1
2025-09-25,Piara Waters,Unknown,Culex quinquefasciatus,1
2025-09-25,Piara Waters,Unknown,Culex quinquefasciatus,1
2025-09-25,Piara Waters,Unknown,Culex quinquefasciatus,1
2025-09-25,Piara Waters,Unknown,Culex quinquefasciatus,1
2025-09-25,Piara Waters,Unknown,Culex quinquefasciatus,1
2025-09-25,Piara Waters,Unknown,Culex quinquefasciatus,1
2025-09-25,Piara Waters,Unknown,Culex quinquefasciatus,1
2025-09-25,Piara Waters,Unknown,Culex quinquefasciatus,1
2025-09-25,Piara Waters,Unknown,Culex quinquefasciatus,1
2025-09-25,Piara Waters,Unknown,Culex quinquefasciatus,1
2025-09-25,Piara Waters,Unknown,Culex quinquefasciatus,1
2025-09-25,Piara Waters,Unknown,Culex quinquefasciatus,1
2025-09-25,Piara Waters,Unknown,Culex quinquefasciatus,1
2025-09-25,Piara Waters,Unknown,Culex quinquefasciatus,1
2025-09-25,Piara Waters,Unknown,Culex quinquefasciatus,1
2025-09-25,Piara Waters,Unknown,Culex quinquefasciatus,1
2025-09-25,Piara Waters,Unknown,Verrallina Marks No 52,1
2025-09-25,Champion Lakes,City of Armadale,Aedes camptorhynchus,1
2025-09-25,Champion Lakes,City of Armadale,Aedes notoscriptus,1
2025-09-25,Champion Lakes,City of Armadale,Culex annulirostris,1
2025-09-25,Champion Lakes,City of Armadale,Culex australicus,1
2025-09-25,Champion Lakes,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Champion Lakes,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Champion Lakes,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Champion Lakes,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Champion Lakes,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Champion Lakes,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Champion Lakes,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Champion Lakes,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Champion Lakes,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Champion Lakes,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Piara Waters,City of Armadale,Aedes camptorhynchus,1
2025-09-25,Piara Waters,City of Armadale,Aedes camptorhynchus,1
2025-09-25,Piara Waters,City of Armadale,Aedes camptorhynchus,1
2025-09-25,Piara Waters,City of Armadale,Aedes camptorhynchus,1
2025-09-25,Piara Waters,City of Armadale,Aedes camptorhynchus,1
2025-09-25,Piara Waters,City of Armadale,Aedes camptorhynchus,1
2025-09-25,Piara Waters,City of Armadale,Aedes vigilax,1
2025-09-25,Piara Waters,City of Armadale,Anopheles annulipes,1
2025-09-25,Piara Waters,City of Armadale,Culex annulirostris,1
2025-09-25,Piara Waters,City of Armadale,Culex annulirostris,1
2025-09-25,Piara Waters,City of Armadale,Culex annulirostris,1
2025-09-25,Piara Waters,City of Armadale,Culex annulirostris,1
2025-09-25,Piara Waters,City of Armadale,Culex annulirostris,1
2025-09-25,Piara Waters,City of Armadale,Culex annulirostris,1
2025-09-25,Piara Waters,City of Armadale,Culex annulirostris,1
2025-09-25,Piara Waters,City of Armadale,Culex annulirostris,1
2025-09-25,Piara Waters,City of Armadale,Culex annulirostris,1
2025-09-25,Piara Waters,City of Armadale,Culex annulirostris,1
2025-09-25,Piara Waters,City of Armadale,Culex australicus,1
2025-09-25,Piara Waters,City of Armadale,Culex globocoxitus,1
2025-09-25,Piara Waters,City of Armadale,Culex globocoxitus,1
2025-09-25,Piara Waters,City of Armadale,Culex globocoxitus,1
2025-09-25,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Piara Waters,City of Armadale,Verrallina Marks No 52,1
2025-09-25,Haynes,City of Armadale,Aedes alboannulatus,1
2025-09-25,Haynes,City of Armadale,Aedes alboannulatus,1
2025-09-25,Haynes,City of Armadale,Aedes vigilax,1
2025-09-25,Haynes,City of Armadale,Anopheles annulipes,1
2025-09-25,Haynes,City of Armadale,Anopheles annulipes,1
2025-09-25,Haynes,City of Armadale,Anopheles annulipes,1
2025-09-25,Haynes,City of Armadale,Anopheles annulipes,1
2025-09-25,Haynes,City of Armadale,Anopheles annulipes,1
2025-09-25,Haynes,City of Armadale,Culex annulirostris,1
2025-09-25,Haynes,City of Armadale,Culex annulirostris,1
2025-09-25,Haynes,City of Armadale,Culex annulirostris,1
2025-09-25,Haynes,City of Armadale,Culex annulirostris,1
2025-09-25,Haynes,City of Armadale,Culex annulirostris,1
2025-09-25,Haynes,City of Armadale,Culex annulirostris,1
2025-09-25,Haynes,City of Armadale,Culex annulirostris,1
2025-09-25,Haynes,City of Armadale,Culex annulirostris,1
2025-09-25,Haynes,City of Armadale,Culex annulirostris,1
2025-09-25,Haynes,City of Armadale,Culex annulirostris,1
2025-09-25,Haynes,City of Armadale,Culex australicus,1
2025-09-25,Haynes,City of Armadale,Culex australicus,1
2025-09-25,Haynes,City of Armadale,Culex australicus,1
2025-09-25,Haynes,City of Armadale,Culex australicus,1
2025-09-25,Haynes,City of Armadale,Culex globocoxitus,1
2025-09-25,Haynes,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Haynes,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Haynes,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Haynes,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Haynes,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Haynes,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Haynes,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Haynes,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Haynes,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Haynes,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Haynes,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Haynes,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Haynes,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Haynes,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Haynes,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Forrestdale,City of Armadale,Aedes alboannulatus,1
2025-09-25,Forrestdale,City of Armadale,Aedes alboannulatus,1
2025-09-25,Forrestdale,City of Armadale,Aedes alboannulatus,1
2025-09-25,Forrestdale,City of Armadale,Aedes alboannulatus,1
2025-09-25,Forrestdale,City of Armadale,Aedes alboannulatus,1
2025-09-25,Forrestdale,City of Armadale,Aedes alboannulatus,1
2025-09-25,Forrestdale,City of Armadale,Aedes alboannulatus,1
2025-09-25,Forrestdale,City of Armadale,Aedes alboannulatus,1
2025-09-25,Forrestdale,City of Armadale,Aedes alboannulatus,1
2025-09-25,Forrestdale,City of Armadale,Aedes alboannulatus,1
2025-09-25,Forrestdale,City of Armadale,Aedes alboannulatus,1
2025-09-25,Forrestdale,City of Armadale,Aedes alboannulatus,1
2025-09-25,Forrestdale,City of Armadale,Aedes alboannulatus,1
2025-09-25,Forrestdale,City of Armadale,Aedes alboannulatus,1
2025-09-25,Forrestdale,City of Armadale,Aedes alboannulatus,1
2025-09-25,Forrestdale,City of Armadale,Aedes alboannulatus,1
2025-09-25,Forrestdale,City of Armadale,Aedes alboannulatus,1
2025-09-25,Forrestdale,City of Armadale,Aedes camptorhynchus,1
2025-09-25,Forrestdale,City of Armadale,Aedes camptorhynchus,1
2025-09-25,Forrestdale,City of Armadale,Aedes camptorhynchus,1
2025-09-25,Forrestdale,City of Armadale,Aedes camptorhynchus,1
2025-09-25,Forrestdale,City of Armadale,Aedes vigilax,1
2025-09-25,Forrestdale,City of Armadale,Aedes vigilax,1
2025-09-25,Forrestdale,City of Armadale,Aedes vigilax,1
2025-09-25,Forrestdale,City of Armadale,Aedes vigilax,1
2025-09-25,Forrestdale,City of Armadale,Aedes vigilax,1
2025-09-25,Forrestdale,City of Armadale,Aedes vigilax,1
2025-09-25,Forrestdale,City of Armadale,Aedes vigilax,1
2025-09-25,Forrestdale,City of Armadale,Aedes vigilax,1
2025-09-25,Forrestdale,City of Armadale,Culex annulirostris,1
2025-09-25,Forrestdale,City of Armadale,Culex annulirostris,1
2025-09-25,Forrestdale,City of Armadale,Culex annulirostris,1
2025-09-25,Harrisdale,City of Armadale,Aedes alboannulatus,1
2025-09-25,Harrisdale,City of Armadale,Aedes alboannulatus,1
2025-09-25,Harrisdale,City of Armadale,Aedes alboannulatus,1
2025-09-25,Harrisdale,City of Armadale,Aedes alboannulatus,1
2025-09-25,Harrisdale,City of Armadale,Aedes alboannulatus,1
2025-09-25,Harrisdale,City of Armadale,Aedes alboannulatus,1
2025-09-25,Harrisdale,City of Armadale,Aedes alboannulatus,1
2025-09-25,Harrisdale,City of Armadale,Aedes alboannulatus,1
2025-09-25,Harrisdale,City of Armadale,Aedes alboannulatus,1
2025-09-25,Harrisdale,City of Armadale,Aedes alboannulatus,1
2025-09-25,Harrisdale,City of Armadale,Aedes alboannulatus,1
2025-09-25,Harrisdale,City of Armadale,Aedes alboannulatus,1
2025-09-25,Harrisdale,City of Armadale,Aedes camptorhynchus,1
2025-09-25,Harrisdale,City of Armadale,Aedes camptorhynchus,1
2025-09-25,Harrisdale,City of Armadale,Aedes camptorhynchus,1
2025-09-25,Harrisdale,City of Armadale,Aedes notoscriptus,1
2025-09-25,Harrisdale,City of Armadale,Aedes notoscriptus,1
2025-09-25,Harrisdale,City of Armadale,Aedes turneri,1
2025-09-25,Harrisdale,City of Armadale,Aedes vigilax,1
2025-09-25,Harrisdale,City of Armadale,Aedes vigilax,1
2025-09-25,Harrisdale,City of Armadale,Aedes vigilax,1
2025-09-25,Harrisdale,City of Armadale,Aedes vigilax,1
2025-09-25,Harrisdale,City of Armadale,Culex annulirostris,1
2025-09-25,Harrisdale,City of Armadale,Culex annulirostris,1
2025-09-25,Harrisdale,City of Armadale,Culex annulirostris,1
2025-09-25,Harrisdale,City of Armadale,Culex annulirostris,1
2025-09-25,Harrisdale,City of Armadale,Culex annulirostris,1
2025-09-25,Harrisdale,City of Armadale,Culex annulirostris,1
2025-09-25,Harrisdale,City of Armadale,Culex annulirostris,1
2025-09-25,Harrisdale,City of Armadale,Culex annulirostris,1
2025-09-25,Harrisdale,City of Armadale,Culex annulirostris,1
2025-09-25,Harrisdale,City of Armadale,Culex annulirostris,1
2025-09-25,Harrisdale,City of Armadale,Culex australicus,1
2025-09-25,Harrisdale,City of Armadale,Culex australicus,1
2025-09-25,Harrisdale,City of Armadale,Culex australicus,1
2025-09-25,Harrisdale,City of Armadale,Culex australicus,1
2025-09-25,Harrisdale,City of Armadale,Culex australicus,1
2025-09-25,Harrisdale,City of Armadale,Culex australicus,1
2025-09-25,Harrisdale,City of Armadale,Culex australicus,1
2025-09-25,Harrisdale,City of Armadale,Culex globocoxitus,1
2025-09-25,Harrisdale,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Harrisdale,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Harrisdale,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Harrisdale,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Harrisdale,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Harrisdale,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Harrisdale,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Harrisdale,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Harrisdale,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Harrisdale,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Harrisdale,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Harrisdale,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Harrisdale,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Harrisdale,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Harrisdale,City of Armadale,Other,1
2025-09-25,Harrisdale,City of Armadale,Aedes alboannulatus,1
2025-09-25,Harrisdale,City of Armadale,Aedes alboannulatus,1
2025-09-25,Harrisdale,City of Armadale,Aedes alboannulatus,1
2025-09-25,Harrisdale,City of Armadale,Aedes alboannulatus,1
2025-09-25,Harrisdale,City of Armadale,Aedes alboannulatus,1
2025-09-25,Harrisdale,City of Armadale,Aedes alboannulatus,1
2025-09-25,Harrisdale,City of Armadale,Aedes alboannulatus,1
2025-09-25,Harrisdale,City of Armadale,Aedes alboannulatus,1
2025-09-25,Harrisdale,City of Armadale,Aedes camptorhynchus,1
2025-09-25,Harrisdale,City of Armadale,Aedes camptorhynchus,1
2025-09-25,Harrisdale,City of Armadale,Aedes notoscriptus,1
2025-09-25,Harrisdale,City of Armadale,Anopheles annulipes,1
2025-09-25,Harrisdale,City of Armadale,Culex annulirostris,1
2025-09-25,Harrisdale,City of Armadale,Culex annulirostris,1
2025-09-25,Harrisdale,City of Armadale,Culex annulirostris,1
2025-09-25,Harrisdale,City of Armadale,Culex australicus,1
2025-09-25,Harrisdale,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Harrisdale,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Harrisdale,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Kelmscott,City of Armadale,Aedes alboannulatus,1
2025-09-25,Kelmscott,City of Armadale,Aedes alboannulatus,1
2025-09-25,Kelmscott,City of Armadale,Aedes notoscriptus,1
2025-09-25,Kelmscott,City of Armadale,Aedes notoscriptus,1
2025-09-25,Kelmscott,City of Armadale,Aedes notoscriptus,1
2025-09-25,Kelmscott,City of Armadale,Aedes notoscriptus,1
2025-09-25,Kelmscott,City of Armadale,Aedes notoscriptus,1
2025-09-25,Kelmscott,City of Armadale,Aedes notoscriptus,1
2025-09-25,Kelmscott,City of Armadale,Aedes notoscriptus,1
2025-09-25,Kelmscott,City of Armadale,Aedes notoscriptus,1
2025-09-25,Kelmscott,City of Armadale,Aedes notoscriptus,1
2025-09-25,Kelmscott,City of Armadale,Aedes notoscriptus,1
2025-09-25,Kelmscott,City of Armadale,Aedes notoscriptus,1
2025-09-25,Kelmscott,City of Armadale,Aedes vigilax,1
2025-09-25,Kelmscott,City of Armadale,Culex annulirostris,1
2025-09-25,Kelmscott,City of Armadale,Culex australicus,1
2025-09-25,Kelmscott,City of Armadale,Culex australicus,1
2025-09-25,Kelmscott,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Kelmscott,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Kelmscott,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Kelmscott,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Kelmscott,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Kelmscott,City of Armadale,Culex quinquefasciatus,1
2025-09-25,Piara Waters,City of Armadale,Aedes alboannulatus,1
2025-09-25,Piara Waters,City of Armadale,Aedes alboannulatus,1
2025-09-25,Piara Waters,City of Armadale,Aedes alboannulatus,1
2025-09-25,Piara Waters,City of Armadale,Aedes alboannulatus,1
2025-09-25,Piara Waters,City of Armadale,Aedes burpengaryensis,1
